branch,trials,duration_seconds,trials_per_hour,gap_count,max_gap_seconds,improvement_pct_total
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-6,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-60,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-61,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-62,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-63,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-64,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-65,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-66,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-67,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-68,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-69,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-7,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-70,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-71,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-8,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-0-brief-9,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-0,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-1,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-10,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-11,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-12,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-13,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-14,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-15,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-16,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-17,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-18,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-19,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-2,0,0,0.00,0,0,+0.00
autocuda/optimize/2026-06-15-05-53-17-qr_v2/worker-1-brief-20,0,0,0.00,0,0,+0.00
